LJ0221|بابو گوپی نافت کا نشہ تھوڑی دیر کے بعد بہت تیز ہو گیا|بابو گوپی نافت کا نشہ تھوڑی دیر کے بعد بہت تیز ہو گیا
LJ0222|ہمتن جزبات ہو کر اس نے مجھ سے کہا|ہمتن جزبات ہو کر اس نے مجھ سے کہا
LJ0223|منٹو سا|منٹو سا
LJ0224|آپ بڑے لائک آدمی ہیں|آپ بڑے لائک آدمی ہیں
LJ0225|میں تو بالکل گدھا ہوں|میں تو بالکل گدھا ہوں
LJ0226|لیکن آپ مجھے بتائیے میں آپ کی کیا خدمت کر سکتا ہوں|لیکن آپ مجھے بتائیے میں آپ کی کیا خدمت کر سکتا ہوں
LJ0227|کل باتوں باتوں میں سینڈو نے آپ کا ذکر کیا|کل باتوں باتوں میں سینڈو نے آپ کا ذکر کیا
LJ0228|میں نے اسی وقت ٹیکسی منگوائی اور اس سے کہا مجھے لے لو منٹو صاحب کے پاس|میں نے اسی وقت ٹیکسی منگوائی اور اس سے کہا مجھے لے لو منٹو صاحب کے پاس
LJ0229|کوئی گستاخی ہو تو معاف کر دیجئے|کوئی گستاخی ہو تو معاف کر دیجئے
LJ0230|بہت گناہگار آدمی ہوں|بہت گناہگار آدمی ہوں
LJ0231|وسکی مانگاؤں آپ کے لئے اور|وسکی مانگاؤں آپ کے لئے اور
LJ0232|میں نے کہا|میں نے کہا
LJ0233|نہیں نہیں بہت پی چکے ہیں|نہیں نہیں بہت پی چکے ہیں
LJ0234|وہ اور زیادہ جذباتی ہو گیا|وہ اور زیادہ جذباتی ہو گیا
LJ0235|اور پی جی اے منٹو صاحب یہ کہہ کر جیب سے سو سو|اور پی جی اے منٹو صاحب یہ کہہ کر جیب سے سو سو
LJ0236|کے نوٹوں کا پلندہ نکالا اور ایک نوٹ جدا کرنے لگا|کے نوٹوں کا پلندہ نکالا اور ایک نوٹ جدا کرنے لگا
LJ0237|لیکن میں نے سب نوٹ اس کے ہاتھ سے لیے اور واپس اس کی جیب میں ٹھونس دیئے|لیکن میں نے سب نوٹ اس کے ہاتھ سے لیے اور واپس اس کی جیب میں ٹھونس دیئے
LJ0238|سو روپے کا ایک نوٹ آپ نے غلام علی کو دیا تھا اس کا کیا ہوا|سو روپے کا ایک نوٹ آپ نے غلام علی کو دیا تھا اس کا کیا ہوا
LJ0239|مجھے دراصل کچھ ہمدردی سی ہو گئی باپا|مجھے دراصل کچھ ہمدردی سی ہو گئی باپا
LJ0240|بھو گوپی نات سے|بھو گوپی نات سے
LJ0241|کتنے آدمی اس غریب کے ساتھ جونک کی طرح چمٹے ہوئے تھے|کتنے آدمی اس غریب کے ساتھ جونک کی طرح چمٹے ہوئے تھے
LJ0242|میرا خیال تھا بابو گوپی نات بلکل گدھا ہے|میرا خیال تھا بابو گوپی نات بلکل گدھا ہے
LJ0243|لیکن وہ میرا اشارہ سمجھ گیا اور مسکرا کر کہنے لگا|لیکن وہ میرا اشارہ سمجھ گیا اور مسکرا کر کہنے لگا
LJ0244|منٹو صاحب اس نوٹ میں سے جو کچھ باقی وجہ ویا تو غلام رہے ہیں|منٹو صاحب اس نوٹ میں سے جو کچھ باقی وجہ ویا تو غلام رہے ہیں
LJ0245|کی جیب سے گر پڑے گا یا|کی جیب سے گر پڑے گا یا
LJ0246|بابو گوپی ناحت نے پورا جملہ بھی ادا نہیں کیا تھا کہ غلام علی نے کمرے میں داخل ہو کر|بابو گوپی ناحت نے پورا جملہ بھی ادا نہیں کیا تھا کہ غلام علی نے کمرے میں داخل ہو کر
LJ0247|بڑے دکھ کے ساتھ یہ اطلاع دی کہ ہوتل میں کسی بدماش نے اس کی جیب سے سارے پیسے نکال لیے|بڑے دکھ کے ساتھ یہ اطلاع دی کہ ہوتل میں کسی بدماش نے اس کی جیب سے سارے پیسے نکال لیے
LJ0248|بابو گوپی نات میری طرف دیکھ کر مسکرائیا پھر سو روپے کا ایک نوٹ جیب سے نکالا|بابو گوپی نات میری طرف دیکھ کر مسکرائیا پھر سو روپے کا ایک نوٹ جیب سے نکالا
LJ0249|اور غلام علی کو دے کر کہا جلدی کھانا لے آؤ|اور غلام علی کو دے کر کہا جلدی کھانا لے آؤ
LJ0250|پانچ چھے ملاقاتوں کے بعد مجھے بابو گوپینات کی صحیح شخصیت کا علم ہوا|پانچ چھے ملاقاتوں کے بعد مجھے بابو گوپینات کی صحیح شخصیت کا علم ہوا
LJ0251|پوری طرح تو خیر انسان کسی کو بھی نہیں جان سکتا|پوری طرح تو خیر انسان کسی کو بھی نہیں جان سکتا
LJ0252|لیکن مجھے اس کے بہت سے حالات معلوم ہوئے|لیکن مجھے اس کے بہت سے حالات معلوم ہوئے
LJ0253|جو بہت دلچسپ تھے|جو بہت دلچسپ تھے
LJ0254|پہلے تو میں یہ کہنا چاہتا ہوں|پہلے تو میں یہ کہنا چاہتا ہوں
LJ0255|کہ میرا یہ خیال کہ وہ پرلے درجے کا چغد ہے غلط ثابت ہوا|کہ میرا یہ خیال کہ وہ پرلے درجے کا چغد ہے غلط ثابت ہوا
LJ0256|اس کو اس عمر کا پورا احساس تھا کہ سینڈو، غلام علی اور سردار وغیرہ جو اس کے مساحب بنے ہوئے تھے مطلبی انسان ہیں|اس کو اس عمر کا پورا احساس تھا کہ سینڈو، غلام علی اور سردار وغیرہ جو اس کے مساحب بنے ہوئے تھے مطلبی انسان ہیں
LJ0257|وہ ان سے جھڑکیاں گالیاں سب سنتا تھا لیکن غصے کا اظہار نہیں کرتا تھا|وہ ان سے جھڑکیاں گالیاں سب سنتا تھا لیکن غصے کا اظہار نہیں کرتا تھا
LJ0258|اس نے مجھ سے کہا|اس نے مجھ سے کہا
LJ0259|منٹو صاحب|منٹو صاحب
LJ0260|مانی|مانی
LJ0261|آج تک کسی کا مشورہ رد نہیں کیا|آج تک کسی کا مشورہ رد نہیں کیا
LJ0262|جب بھی کوئی مجھے رائے دیتا ہے میں کہتا ہوں سبحان اللہ|جب بھی کوئی مجھے رائے دیتا ہے میں کہتا ہوں سبحان اللہ
LJ0263|وہ مجھے بے وقوف سمجھتے ہیں|وہ مجھے بے وقوف سمجھتے ہیں
LJ0264|لیکن میں انہیں اکل مند سمجھتا ہوں|لیکن میں انہیں اکل مند سمجھتا ہوں
LJ0265|اس لیے کہ ان میں کم از کم اتنی عقل تو تھی جو مجھ میں ایسی بے وکوفی کو شناخت کر لیا|اس لیے کہ ان میں کم از کم اتنی عقل تو تھی جو مجھ میں ایسی بے وکوفی کو شناخت کر لیا
LJ0266|ان کا علو سیدھا ہو سکتا ہے|ان کا علو سیدھا ہو سکتا ہے
LJ0267|بات دراصل یہ ہے|بات دراصل یہ ہے
LJ0268|کہ میں شروع سے فقیروں اور کنجروں کی صحبت میں رہا ہوں|کہ میں شروع سے فقیروں اور کنجروں کی صحبت میں رہا ہوں
LJ0269|مجھے ان سے کچھ محبت سی ہو گئی ہے میں ان کے بغیر نہیں رہ سکتا|مجھے ان سے کچھ محبت سی ہو گئی ہے میں ان کے بغیر نہیں رہ سکتا
LJ0270|میں نے سوچ رکھا ہے جب میری دولت بلکل ختم ہو جائے گی|میں نے سوچ رکھا ہے جب میری دولت بلکل ختم ہو جائے گی
LJ0271|تو کسی تقیہ میں جا بیٹھوں گا|تو کسی تقیہ میں جا بیٹھوں گا
LJ0272|تواف کا کوٹھا اور پیر کا مزار|تواف کا کوٹھا اور پیر کا مزار
LJ0273|بس یہ دو جگہیں ہیں جہاں میرے دل کو سکون ملتا ہے|بس یہ دو جگہیں ہیں جہاں میرے دل کو سکون ملتا ہے
LJ0274|دواف کا کوٹھا تو چھوٹ جائے گا اس لیے کہ جیب خالی ہونے والی ہے|دواف کا کوٹھا تو چھوٹ جائے گا اس لیے کہ جیب خالی ہونے والی ہے
LJ0275|لیکن ہندوستان میں ہزاروں پیر ہیں کسی ایک کے مزار میں چلا جائے ہیں|لیکن ہندوستان میں ہزاروں پیر ہیں کسی ایک کے مزار میں چلا جائے ہیں
LJ0276|ہوں گا|ہوں گا
LJ0277|میں نے اسے پچھا|میں نے اسے پچھا
LJ0278|تواف کے کوٹھے اور تقیہ آپ کو کیوں پسند ہیں|تواف کے کوٹھے اور تقیہ آپ کو کیوں پسند ہیں
LJ0279|کچھ دیر سوچ کر اس نے جواب دیا|کچھ دیر سوچ کر اس نے جواب دیا
LJ0280|اس لیے کہ ان دونوں جگہوں پر فرش سے لے کر چھت تک دھوکہ ہی دھوکہ ہوتا ہے|اس لیے کہ ان دونوں جگہوں پر فرش سے لے کر چھت تک دھوکہ ہی دھوکہ ہوتا ہے
LJ0281|جو آدمی خود کو دھوکہ دینا چاہے اس کے لیے ان سے اچھا مقام اور کیا ہو سکتا ہے|جو آدمی خود کو دھوکہ دینا چاہے اس کے لیے ان سے اچھا مقام اور کیا ہو سکتا ہے
LJ0282|میں نے ایک اور سوال کیا|میں نے ایک اور سوال کیا
LJ0283|آپ کو توافوں کا گانا سننے کا شوق ہے|آپ کو توافوں کا گانا سننے کا شوق ہے
LJ0284|کیا آپ موسیقی کی سمجھ رکھتے ہیں؟|کیا آپ موسیقی کی سمجھ رکھتے ہیں؟
LJ0285|اس نے جواب دیا بلکل نہیں|اس نے جواب دیا بلکل نہیں
LJ0286|اور یہ اچھا ہے کیونکہ میں کنسوری سے کنسوری تواف کے ہاں جا کر بھی اپنا سر ہلا سکتا ہوں|اور یہ اچھا ہے کیونکہ میں کنسوری سے کنسوری تواف کے ہاں جا کر بھی اپنا سر ہلا سکتا ہوں
LJ0287|منٹو صاحب مجھے گانے سے کوئی دلچسپی نہیں|منٹو صاحب مجھے گانے سے کوئی دلچسپی نہیں
LJ0288|لیکن جیب میں سے دس یا سو روپے کا نوٹ نکال کر گانے والی کو دکھانے میں بہت مزاد|لیکن جیب میں سے دس یا سو روپے کا نوٹ نکال کر گانے والی کو دکھانے میں بہت مزاد
LJ0289|ہے|ہے
LJ0290|نوٹ نکالا اور اس کو دکھایا|نوٹ نکالا اور اس کو دکھایا
LJ0291|وہ اسے لینے کے لیے ایک عدا سے اٹھی|وہ اسے لینے کے لیے ایک عدا سے اٹھی
LJ0292|پاس آئی|پاس آئی
LJ0293|تو نوٹ جراب میں اڑس لیا|تو نوٹ جراب میں اڑس لیا
LJ0294|اس نے جھک کر اسے باہر نکالا تو ہم خوش ہو گئے|اس نے جھک کر اسے باہر نکالا تو ہم خوش ہو گئے
LJ0295|ایسی بہت فضول فضول سی باتیں ہیں جو ہم جیسے ہیں|ایسی بہت فضول فضول سی باتیں ہیں جو ہم جیسے ہیں
LJ0296|سے تماش بینوں کو پسند ہیں|سے تماش بینوں کو پسند ہیں
LJ0297|ورنہ کون نہیں جانتا کہ تواف کے کوٹھے پر ماں باپ|ورنہ کون نہیں جانتا کہ تواف کے کوٹھے پر ماں باپ
LJ0298|اپنی اولاد سے پیشہ کراتے ہیں|اپنی اولاد سے پیشہ کراتے ہیں
LJ0299|اور مقبروں اور تقیوں میں انسان اپنے خدا سے|اور مقبروں اور تقیوں میں انسان اپنے خدا سے
LJ0300|بابو گوپی نافت کا شجرہ نصب تو میں نہیں جانتا|بابو گوپی نافت کا شجرہ نصب تو میں نہیں جانتا
LJ0301|لیکن اتنا معلوم ہوا کہ وہ ایک بڑے کنجوس بنیئے کا بیٹا ہے|لیکن اتنا معلوم ہوا کہ وہ ایک بڑے کنجوس بنیئے کا بیٹا ہے
LJ0302|باپ کے مرنے پر اسے دس لاکھ روپے کی جائداد ملی|باپ کے مرنے پر اسے دس لاکھ روپے کی جائداد ملی
LJ0303|جو اس نے اپنی خواہش کے مطابق اڑانا شروع کر دی|جو اس نے اپنی خواہش کے مطابق اڑانا شروع کر دی
LJ0304|بمبئی آتے وقت وہ اپنے ساتھ پچاس ہزار روپے لائے تھا|بمبئی آتے وقت وہ اپنے ساتھ پچاس ہزار روپے لائے تھا
LJ0305|اس زمانے میں|اس زمانے میں
LJ0306|میں سب چیزیں سستی تھی لیکن پھر بھی ہر روز تقریبا|میں سب چیزیں سستی تھی لیکن پھر بھی ہر روز تقریبا
LJ0307|سو سو سو روپے خرچ ہو جاتے تھے|سو سو سو روپے خرچ ہو جاتے تھے
LJ0308|زینو کے لیے اس نے فیٹ موٹر خریدی یاد نہیں رہا لیکن شاید تین ہزار روپے میں آئی تھی|زینو کے لیے اس نے فیٹ موٹر خریدی یاد نہیں رہا لیکن شاید تین ہزار روپے میں آئی تھی
LJ0309|ایک ڈرائیور رکھا لیکن وہ بھی لفنگے ٹائپ کا|ایک ڈرائیور رکھا لیکن وہ بھی لفنگے ٹائپ کا
LJ0310|بابو گوپینات کو کچھ ایسے ہی آدمی پسند تھے|بابو گوپینات کو کچھ ایسے ہی آدمی پسند تھے
LJ0311|ہماری ملاقاتوں کا سلسلہ بڑھ گیا|ہماری ملاقاتوں کا سلسلہ بڑھ گیا
LJ0312|بابو گوپی نات سے مجھے تو صرف دلچسپی تھی|بابو گوپی نات سے مجھے تو صرف دلچسپی تھی
LJ0313|لیکن اسے مجھ سے کچھ عقیدت ہو گئی تھی|لیکن اسے مجھ سے کچھ عقیدت ہو گئی تھی
LJ0314|یہی وجہ ہے کہ دوسروں کی بنسبت میرا بہت زیادہ احترام ہے|یہی وجہ ہے کہ دوسروں کی بنسبت میرا بہت زیادہ احترام ہے
LJ0315|رام کرتا تھا|رام کرتا تھا
LJ0316|ایک روز شام کے قریب جب میں فلیٹ پر گیا تو مجھے وہاں شفیق کو دیکھ کر سخت حیرانی ہوئی|ایک روز شام کے قریب جب میں فلیٹ پر گیا تو مجھے وہاں شفیق کو دیکھ کر سخت حیرانی ہوئی
